Chr Pos BRG1 BRG2 BRG3 BRG4 BRG5 BRM1 BRM2 BRM3 BRM4 BRM5 BRM6 BRM7 BRM8 BRM9 BRM10 CHCA1 CHCA2 CHCA3 CHCA4 CHCA5 CHCA6 CHCA7 CHCA8 CHCA9 CHCA10 CHCA11 CHCA12 CHCA13 CHCA14 CHCA15 CHCU1 CHCU2 CHCU3 CHCU4 CHCU5 CHCU6 CHCU7 CHCU8 CHCU9 CHCU10 CHCU11 CHCU12 CHFR1 CHFR2 CHFR3 CHFR4 CHFR5 CHFR6 CHFR7 CHFR8 CHFR9 CHFR10 CHFR11 CHFR12 CHFR3.1 CHFR14 CHFR15 TXL1 TXL2 TXL3 TXL4
25 1649657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 1 1
25 1649672 9 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 2 1 2 9 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 9 2 2 2 2 9 2 2 2 2 2 2 2 2 2 2 2
25 1650616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 1 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 1651372 9 0 1 0 0 0 2 2 0 1 0 1 0 2 9 0 0 0 0 9 0 0 0 9 0 0 1 9 0 0 0 0 0 9 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1651444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 1 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1651489 1 0 1 0 0 1 2 2 0 1 0 1 0 2 9 0 0 0 0 0 0 0 0 9 9 0 1 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0
25 1651491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1651507 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 9 0 0 0
25 1651508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 9 0 0 0
25 1651511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0
25 1651537 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 9 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0
25 1651616 1 0 1 9 0 1 2 2 0 1 0 1 0 2 1 0 0 0 0 0 0 0 0 0 9 0 9 0 0 9 0 0 0 9 0 0 1 1 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
25 1651868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1651870 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1651876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1651879 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1651913 0 0 0 9 0 0 0 0 9 1 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1652044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 9
25 1652827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1653384 1 0 1 0 0 1 2 2 1 2 0 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0
25 1653413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 1 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1653581 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0
25 1653712 1 0 1 0 0 1 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 9 0 0 1 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0
25 1653780 1 0 1 0 0 1 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1653855 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1653924 1 0 1 0 0 1 2 2 0 1 0 1 0 2 0 0 0 0 0 9 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1654041 9 0 1 1 0 1 2 2 1 2 0 1 2 2 1 0 2 0 2 1 0 1 1 9 0 9 2 2 1 9 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 1 0 9 1 1 0 0 2 0 0 0 0 0 0 0
25 1655090 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 1655215 9 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 9 9 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1655724 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 9 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1656631 0 9 0 0 0 0 0 0 1 1 0 0 2 9 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1658344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 9 0 0
25 1658387 1 0 1 0 0 1 2 2 0 1 0 1 0 2 9 0 0 0 0 9 0 0 0 0 0 0 1 0 9 9 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0
25 1658557 1 0 1 0 0 1 9 2 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 1658744 1 0 1 0 0 1 2 2 0 0 0 1 0 2 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 9 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0
25 1658954 1 0 1 0 0 1 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0
25 1659001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1659032 1 0 1 0 0 1 2 2 0 0 0 1 0 2 9 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1659639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 9 0 0 0 0 0
25 1660232 0 1 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 1 0 0 9 0 0 9 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0
25 1660780 0 0 0 0 9 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9
25 1661034 1 0 9 0 0 0 2 2 2 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1661071 1 1 1 2 0 0 2 2 1 2 0 1 2 2 1 1 2 0 2 1 2 1 2 0 2 1 2 9 2 9 1 2 1 2 0 0 2 2 1 0 0 1 1 9 2 2 1 1 1 2 1 0 0 2 2 2 2 2 0 2 1
25 1661079 1 0 1 0 0 9 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 9 0 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1661205 1 0 1 9 0 1 2 9 1 2 0 1 2 2 0 0 0 0 0 0 0 0 0 9 0 0 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1661479 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1661599 1 0 1 0 0 1 2 2 0 1 0 1 0 2 1 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1661612 1 0 1 0 0 1 9 2 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 9 0 1 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 1661651 0 0 0 0 0 0 9 0 1 1 0 0 2 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0
25 1661839 9 0 1 0 0 1 2 2 0 1 0 1 0 2 1 0 0 0 0 0 9 0 0 0 0 9 1 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1662841 1 0 1 0 0 1 2 2 1 2 0 1 2 2 0 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 9 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1662854 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1662860 1 0 1 0 0 1 2 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 9 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 1662867 1 0 1 0 0 1 2 2 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 9 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1662891 0 0 0 0 0 0 0 0 1 1 0 0 2 0 9 0 0 0 0 0 0 0 0 9 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
25 1663061 1 0 1 0 0 1 2 2 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 9 9 0 1 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1663062 0 0 0 0 0 0 0 0 1 1 0 0 2 0 9 0 0 0 0 0 0 0 0 9 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1663076 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1663420 1 0 1 9 0 9 2 2 1 1 0 1 2 2 1 0 0 0 0 0 9 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1663425 0 0 0 0 9 9 0 0 0 0 0 0 1 0 0 0 0 0 0 9 0 0 0 0 9 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1663448 1 0 1 0 0 9 2 2 1 1 0 1 2 2 1 0 0 0 0 0 0 0 0 9 9 0 1 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 9
25 1664117 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
25 1664827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1664843 0 0 0 9 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0
25 1666610 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1666742 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1666855 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1666900 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1666901 1 0 1 0 0 1 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 1 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1667436 0 0 0 0 0 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1667445 1 0 1 0 0 1 2 2 0 1 0 1 0 2 9 0 9 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1667451 2 0 1 0 0 9 2 2 1 2 0 1 2 2 9 0 9 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1668504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0
25 1668844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0
25 1669248 0 0 0 0 0 0 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0
25 1669474 1 1 1 2 0 1 2 2 1 9 0 1 2 9 1 1 2 0 2 0 2 1 2 1 9 9 2 2 9 1 1 2 0 2 0 0 2 2 1 0 0 0 1 2 9 2 1 1 9 2 1 0 9 2 2 2 2 2 9 2 1
25 1670420 0 0 1 0 0 1 2 2 0 1 0 1 0 2 1 0 0 0 0 0 0 0 0 0 9 0 9 0 9 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1670670 1 0 1 0 0 1 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 1670759 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 1671024 1 0 1 0 0 1 2 2 0 1 0 1 0 2 9 0 0 0 0 0 0 0 0 0 9 0 1 0 9 9 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1671071 1 0 1 0 0 1 2 2 0 1 0 1 0 2 9 0 0 0 0 0 0 0 0 0 9 0 1 9 0 9 0 0 0 0 0 0 1 1 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1671232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1671265 1 1 1 2 0 1 2 2 9 2 0 1 2 2 1 1 2 0 2 1 2 1 2 9 9 1 2 2 2 1 1 2 0 2 0 0 2 2 1 0 0 1 1 2 2 2 1 9 9 2 1 0 1 2 2 2 2 2 0 2 1
25 1671629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1671736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1671836 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 9 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1672101 1 1 1 2 0 9 2 2 1 2 0 1 2 2 1 1 2 0 2 1 2 1 2 1 9 2 2 2 2 9 1 2 0 2 0 0 2 2 1 0 0 1 1 9 2 2 1 1 1 2 1 0 1 2 2 2 2 2 0 2 1
25 1672733 1 0 1 0 0 1 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 9 9 0 1 0 0 9 1 1 0 0 0 0 1 1 1 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1672909 1 0 1 0 0 1 2 2 1 2 0 1 2 2 1 0 0 0 0 0 0 0 0 0 9 0 1 0 9 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1672973 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1673030 1 0 1 0 0 1 2 2 0 1 0 1 0 2 9 0 0 0 0 0 0 0 0 0 0 9 1 0 9 9 0 0 0 9 0 0 1 1 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1673032 1 0 1 0 0 1 2 2 0 1 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 9 1 0 9 9 0 0 0 9 0 0 1 1 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1673207 0 0 0 0 0 9 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
25 1673468 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1673663 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
25 1674156 9 0 1 0 0 1 2 2 1 2 0 1 2 2 0 0 0 0 0 0 0 0 0 0 9 9 1 0 9 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1674796 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1675555 0 0 0 9 0 0 0 0 0 0 0 0 0 9 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1675692 0 0 0 0 0 0 0 1 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 9 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1676616 0 0 1 0 0 1 2 2 1 2 0 1 2 2 0 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 9 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1676725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 1 9 0 0 0 0 0 0 1 0 0 1 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1676984 1 0 1 0 0 1 2 2 1 2 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 9 0 0 0 0 0 0
25 1677645 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 1
25 1678137 0 0 0 0 0 9 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 1678178 0 1 0 1 0 9 0 0 0 0 0 0 0 0 9 1 0 0 0 0 2 0 1 1 2 9 9 9 1 0 0 9 0 2 0 0 1 1 0 0 0 0 0 9 9 2 0 1 9 1 0 0 1 0 1 2 2 2 0 2 1
25 1678395 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 9 9 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0
